customer_id,order_date,campaign_id,media_source,product_id
77,2018-06-30 10:03:12,9,Website-ads,100
92,2017-05-15 15:20:04,4,Twitter,34
35,2018-07-19 07:50:49,2,Facebook,17
35,2018-07-19 07:50:49,2,Facebook,45
67,2018-12-29 17:01:50,1,Twitter,27
67,2018-12-29 17:01:50,1,Twitter,22
99,2018-06-06 10:01:40,4,E-mail,41
99,2018-06-06 10:01:40,4,E-mail,73
82,2018-11-07 15:41:38,1,Website-ads,51
82,2018-11-07 15:41:38,1,Website-ads,74
95,2018-09-30 18:49:57,2,Website-ads,89
76,2018-12-28 09:24:54,2,Website-ads,98
17,2018-10-06 08:16:13,9,Website-ads,83
8,2017-07-23 12:32:34,9,Website-ads,84
27,2017-10-30 21:29:07,1,Website-ads,96
66,2017-12-08 09:11:55,1,Facebook,12
4,2017-09-21 22:57:00,4,Facebook,94
4,2017-09-21 22:57:00,4,Facebook,93
99,2018-10-14 22:15:50,2,Facebook,9
99,2018-10-14 22:15:50,2,Facebook,36
3,2018-04-24 17:59:01,4,Twitter,53
81,2017-10-24 06:22:57,1,Facebook,19
81,2017-10-24 06:22:57,1,Facebook,34
69,2018-03-26 01:23:14,4,Twitter,23
69,2018-03-26 01:23:14,4,Twitter,50
54,2017-05-29 00:53:58,7,Website-ads,10
46,2018-05-11 22:00:10,1,Facebook,57
26,2018-02-04 21:40:45,7,Facebook,78
4,2017-10-15 22:48:59,7,Website-ads,13
39,2018-12-15 08:33:57,1,Facebook,8
7,2018-05-29 23:17:08,9,Facebook,76
7,2018-05-29 23:17:08,9,Facebook,100
9,2017-05-15 18:04:52,1,E-mail,26
94,2018-10-09 04:59:06,4,Twitter,89
36,2018-10-16 16:35:42,3,Youtube,93
9,2017-11-13 09:32:01,9,Twitter,41
29,2017-04-26 15:41:10,9,Website-ads,50
29,2017-04-26 15:41:10,9,Website-ads,97
51,2018-05-02 23:14:09,1,Website-ads,98
90,2017-08-02 18:38:27,1,Youtube,83
90,2017-08-02 18:38:27,1,Youtube,88
55,2018-03-27 03:54:09,3,Facebook,87
55,2018-03-27 03:54:09,3,Facebook,66
60,2017-11-26 17:52:55,2,Website-ads,22
60,2017-11-26 17:52:55,2,Website-ads,11
83,2017-08-15 22:51:58,9,Website-ads,77
73,2018-09-06 06:50:43,9,Website-ads,66
86,2018-06-05 06:46:00,6,Facebook,71
86,2018-06-05 06:46:00,6,Facebook,91
31,2018-03-17 13:16:10,1,Facebook,51
31,2018-03-17 13:16:10,1,Facebook,40
9,2018-01-01 08:07:31,4,Facebook,87
100,2018-11-22 19:01:43,2,Twitter,31
100,2018-11-22 19:01:43,2,Twitter,13
4,2018-12-26 04:19:41,1,Facebook,71
35,2017-01-07 15:19:46,1,E-mail,82
17,2018-07-07 03:13:49,2,Website-ads,90
75,2018-04-13 07:59:24,9,Website-ads,19
75,2018-04-13 07:59:24,9,Website-ads,9
36,2018-01-18 09:26:31,1,Youtube,46
79,2017-10-07 16:50:30,6,Twitter,34
79,2017-10-07 16:50:30,6,Twitter,16
81,2017-09-24 08:43:26,1,Twitter,8
81,2017-09-24 08:43:26,1,Twitter,48
92,2017-08-01 00:46:54,1,Facebook,93
55,2018-08-11 19:23:51,2,Twitter,44
55,2018-08-11 19:23:51,2,Twitter,96
19,2018-11-23 04:51:25,1,Youtube,56
99,2017-02-22 15:21:43,1,Website-ads,77
92,2018-02-08 04:57:03,3,E-mail,3
35,2018-09-15 10:34:03,1,Twitter,87
100,2017-04-30 21:45:50,4,E-mail,11
80,2017-05-19 08:07:06,6,Facebook,37
80,2017-05-19 08:07:06,6,Facebook,82
29,2017-10-05 17:59:20,6,Website-ads,31
31,2018-07-30 12:21:55,1,Website-ads,57
31,2018-07-30 12:21:55,1,Website-ads,10
25,2017-09-06 02:34:06,1,Youtube,12
84,2017-11-21 21:53:35,8,Website-ads,49
70,2018-09-15 07:46:15,2,Website-ads,25
70,2018-09-15 07:46:15,2,Website-ads,76
51,2018-07-03 00:44:16,1,Website-ads,78
62,2018-09-20 08:57:19,9,Twitter,23
62,2018-09-20 08:57:19,9,Twitter,44
100,2018-07-06 02:36:25,3,Website-ads,25
25,2017-09-15 05:18:14,2,Facebook,90
88,2018-06-04 23:26:54,1,Website-ads,36
41,2018-11-04 09:02:28,2,Youtube,19
41,2018-11-04 09:02:28,2,Youtube,39
69,2018-03-20 23:58:29,8,Youtube,15
82,2017-08-05 17:59:18,4,Website-ads,35
96,2017-08-09 16:26:05,6,Website-ads,63
20,2018-01-19 13:51:58,2,Website-ads,35
21,2018-01-29 17:52:53,1,E-mail,18
92,2017-11-05 19:41:45,4,Twitter,44
46,2018-10-29 01:30:28,7,Facebook,42
46,2018-10-29 01:30:28,7,Facebook,70
81,2018-08-31 16:42:44,4,Twitter,77
98,2018-09-20 03:21:16,1,Website-ads,90
23,2017-12-29 12:03:15,3,Facebook,55
33,2018-01-30 17:44:44,7,Website-ads,68
100,2017-04-30 19:04:15,1,Youtube,8
47,2018-08-21 02:09:24,2,Website-ads,6
47,2018-08-21 02:09:24,2,Website-ads,54
87,2017-12-31 06:33:40,4,Website-ads,87
57,2017-02-14 05:56:23,1,Website-ads,64
57,2017-02-14 05:56:23,1,Website-ads,23
27,2018-09-15 07:14:59,1,Twitter,43
3,2018-07-22 10:19:42,7,Facebook,8
79,2017-08-17 07:33:13,9,Website-ads,12
79,2017-08-17 07:33:13,9,Website-ads,67
87,2017-12-01 22:58:42,4,Facebook,99
53,2018-07-30 06:42:58,2,Youtube,72
29,2018-02-15 03:55:31,5,Facebook,95
63,2018-02-05 12:29:01,4,Twitter,100
63,2018-02-05 12:29:01,4,Twitter,10
3,2018-12-25 17:16:20,1,Twitter,58
5,2018-07-08 19:16:30,9,Youtube,23
5,2018-07-08 19:16:30,9,Youtube,70
77,2018-03-28 04:30:09,7,Facebook,56
77,2018-03-28 04:30:09,7,Facebook,15
41,2017-04-21 02:56:16,1,Facebook,86
41,2017-04-21 02:56:16,1,Facebook,11
43,2018-12-10 12:00:20,4,Website-ads,79
43,2018-12-10 12:00:20,4,Website-ads,35
51,2017-07-02 12:53:20,2,Facebook,39
25,2018-04-02 13:44:42,9,Twitter,47
93,2017-06-20 14:55:55,1,Website-ads,63
4,2018-02-04 15:49:55,7,Facebook,99
69,2018-11-22 12:16:17,4,Website-ads,90
69,2018-11-22 12:16:17,4,Website-ads,29
40,2017-04-15 23:25:19,2,Twitter,10
81,2018-08-13 13:37:58,1,Twitter,93
86,2018-09-23 00:38:34,1,Youtube,98
49,2018-07-18 13:58:26,1,Website-ads,41
37,2017-08-31 01:59:20,3,Website-ads,91
37,2017-08-31 01:59:20,3,Website-ads,50
60,2018-09-16 13:36:58,2,Website-ads,51
7,2017-03-09 08:41:32,2,Youtube,46
98,2018-07-10 08:52:40,2,Facebook,62
64,2018-04-01 12:42:18,1,Facebook,15
64,2018-04-01 12:42:18,1,Facebook,37
92,2017-05-28 07:15:37,4,Website-ads,92
16,2017-01-18 12:45:50,2,Website-ads,64
16,2017-01-18 12:45:50,2,Website-ads,29
43,2017-02-24 18:26:14,4,Youtube,73
91,2018-07-29 21:00:31,1,Website-ads,69
91,2018-07-29 21:00:31,1,Website-ads,8
79,2017-06-26 16:52:59,9,Facebook,90
92,2018-09-25 16:29:58,2,Website-ads,28
92,2018-09-25 16:29:58,2,Website-ads,10
99,2018-10-17 21:54:20,4,Website-ads,52
81,2017-07-10 23:24:53,1,Twitter,79
81,2017-07-10 23:24:53,1,Twitter,46
91,2018-07-23 01:16:44,3,Facebook,87
91,2018-07-23 01:16:44,3,Facebook,4
60,2017-08-13 06:33:01,4,Twitter,100
60,2017-08-13 06:33:01,4,Twitter,49
24,2018-03-06 02:57:42,6,Facebook,35
24,2018-03-06 02:57:42,6,Facebook,46
33,2018-04-20 13:51:37,7,Website-ads,41
33,2018-04-20 13:51:37,7,Website-ads,98
99,2017-03-27 18:11:30,7,E-mail,16
82,2018-09-16 00:07:18,1,Facebook,59
30,2018-11-17 14:39:10,5,Facebook,51
82,2017-09-08 12:04:46,9,E-mail,51
82,2017-09-08 12:04:46,9,E-mail,86
83,2017-11-27 20:48:06,1,E-mail,71
43,2018-09-16 14:51:12,2,Twitter,88
49,2017-06-09 04:39:49,4,Twitter,84
80,2017-11-27 11:04:14,2,Youtube,32
80,2017-11-27 11:04:14,2,Youtube,86
79,2018-10-19 11:34:20,4,Twitter,58
79,2018-10-19 11:34:20,4,Twitter,64
90,2017-04-10 09:16:30,4,Website-ads,47
79,2017-02-20 10:58:56,6,Twitter,25
49,2018-07-17 12:37:48,2,E-mail,4
55,2017-02-17 05:23:08,7,Facebook,17
89,2018-09-23 08:55:18,4,Twitter,74
55,2017-03-18 01:17:17,7,Website-ads,43
55,2017-03-18 01:17:17,7,Website-ads,90
93,2017-04-26 07:48:02,4,Twitter,86
93,2017-04-26 07:48:02,4,Twitter,74
16,2017-06-25 13:44:58,7,Facebook,63
16,2017-06-25 13:44:58,7,Facebook,35
77,2018-08-17 02:47:28,7,Website-ads,18
77,2018-08-17 02:47:28,7,Website-ads,9
7,2017-02-09 05:39:47,3,Facebook,1
7,2017-02-09 05:39:47,3,Facebook,28
63,2017-09-07 16:52:53,1,Website-ads,55
4,2018-11-23 11:25:37,1,Facebook,74
55,2018-08-09 23:18:55,2,Facebook,27
57,2018-07-02 11:30:40,2,Youtube,95
57,2018-07-02 11:30:40,2,Youtube,60
12,2018-03-21 17:04:56,7,Facebook,18
19,2018-09-04 04:19:08,9,Facebook,52
99,2017-08-05 21:59:34,1,Facebook,42
77,2018-03-07 00:11:25,6,Website-ads,49
99,2017-05-11 02:17:04,6,Facebook,68
73,2017-04-18 03:23:47,2,Twitter,89
73,2017-04-18 03:23:47,2,Twitter,72
67,2017-07-02 17:49:35,1,Youtube,58
67,2018-03-04 13:29:33,6,E-mail,86
67,2018-03-04 13:29:33,6,E-mail,74
47,2018-07-10 04:33:38,9,Facebook,94
47,2018-07-10 04:33:38,9,Facebook,2
100,2017-03-26 15:05:18,8,Website-ads,58
100,2017-03-26 15:05:18,8,Website-ads,18
37,2018-08-11 13:43:47,2,Website-ads,84
37,2018-08-11 13:43:47,2,Website-ads,19
9,2018-07-09 07:53:54,4,Facebook,52
43,2017-02-17 21:42:39,4,Facebook,88
72,2018-04-18 20:17:46,4,E-mail,43
16,2017-01-29 10:41:34,1,Facebook,9
35,2018-09-27 06:21:31,4,Twitter,9
35,2018-09-27 06:21:31,4,Twitter,52
63,2018-09-26 01:02:25,1,Youtube,44
63,2018-09-26 01:02:25,1,Youtube,63
50,2018-10-22 01:20:59,4,Facebook,51
89,2017-09-01 08:27:55,4,Facebook,4
60,2017-07-17 18:38:25,1,Twitter,90
33,2017-12-23 21:09:25,1,Facebook,18
33,2017-12-23 21:09:25,1,Facebook,50
14,2018-06-25 17:29:24,1,Facebook,26
36,2018-09-11 04:34:12,2,Facebook,78
36,2018-09-11 04:34:12,2,Facebook,7
27,2017-10-12 06:27:58,7,Youtube,77
6,2018-02-27 14:55:17,1,Facebook,84
19,2017-07-23 19:03:44,4,Website-ads,84
86,2017-07-07 22:44:03,2,Twitter,61
84,2018-12-06 08:20:01,9,Youtube,64
71,2018-11-09 02:05:19,2,E-mail,22
71,2018-11-09 02:05:19,2,E-mail,32
10,2018-06-21 12:40:20,1,Twitter,25
10,2018-06-21 12:40:20,1,Twitter,74
60,2017-06-06 02:07:23,4,Facebook,43
60,2017-06-06 02:07:23,4,Facebook,71
87,2018-10-28 20:32:42,2,Twitter,42
87,2018-10-28 20:32:42,2,Twitter,30
9,2017-03-28 18:43:55,3,Twitter,78
83,2018-01-03 02:20:01,4,Youtube,20
47,2017-12-05 15:48:39,3,Twitter,48
45,2018-10-17 22:18:06,2,Website-ads,43
14,2017-12-11 17:51:34,4,Website-ads,30
14,2017-12-11 17:51:34,4,Website-ads,14
99,2017-03-30 00:11:01,4,E-mail,56
29,2017-11-08 18:41:10,9,Website-ads,39
81,2017-06-24 03:20:34,7,Website-ads,88
81,2017-06-24 03:20:34,7,Website-ads,26
40,2018-10-04 11:23:15,1,Website-ads,43
45,2018-11-30 01:27:20,1,Facebook,59
45,2018-11-30 01:27:20,1,Facebook,69
92,2017-07-21 21:48:15,9,Facebook,86
36,2017-02-17 09:14:01,3,Facebook,16
36,2017-02-17 09:14:01,3,Facebook,84
93,2018-08-11 21:58:02,1,Twitter,68
36,2017-07-03 22:36:38,5,Website-ads,85
54,2018-10-30 13:14:29,2,Website-ads,63
53,2018-04-10 02:53:34,9,Website-ads,1
31,2018-08-17 10:45:39,7,Youtube,36
24,2018-09-06 01:09:37,1,Twitter,60
78,2018-09-04 20:10:50,5,Website-ads,60
78,2018-09-04 20:10:50,5,Website-ads,96
7,2017-11-05 08:08:03,2,Website-ads,57
23,2018-09-27 22:23:03,2,Website-ads,59
23,2017-08-16 01:43:56,1,Youtube,83
82,2018-01-26 12:48:48,4,E-mail,4
88,2018-06-25 10:05:02,5,Facebook,8
18,2018-08-01 10:15:45,4,Website-ads,51
18,2018-08-01 10:15:45,4,Website-ads,38
72,2018-02-09 08:18:43,9,Twitter,22
72,2018-02-09 08:18:43,9,Twitter,8
60,2017-08-02 00:12:48,6,Facebook,38
82,2017-08-22 04:28:39,1,Website-ads,53
3,2018-09-24 06:16:01,7,Youtube,84
23,2017-01-10 01:01:21,9,Youtube,93
93,2018-02-08 17:02:33,4,E-mail,8
45,2017-09-20 05:28:35,1,Website-ads,64
45,2017-09-20 05:28:35,1,Website-ads,34
14,2018-03-16 14:36:53,4,E-mail,12
67,2018-08-08 18:10:45,2,Facebook,60
55,2018-03-21 11:41:45,4,E-mail,43
55,2018-03-21 11:41:45,4,E-mail,75
11,2018-09-25 05:55:00,9,E-mail,11
11,2018-09-25 05:55:00,9,E-mail,96
100,2018-06-12 10:51:57,6,Website-ads,10
65,2018-04-11 17:29:24,9,Twitter,41
96,2018-02-26 22:16:38,8,Website-ads,1
96,2018-02-26 22:16:38,8,Website-ads,28
7,2017-03-24 09:52:22,2,E-mail,97
7,2017-03-24 09:52:22,2,E-mail,90
19,2018-08-07 04:04:30,1,Website-ads,83
49,2017-10-25 20:41:29,3,Website-ads,46
17,2018-09-17 11:40:03,1,Twitter,98
40,2018-08-03 01:37:07,2,E-mail,46
4,2018-09-26 21:28:21,4,Website-ads,64
4,2018-09-26 21:28:21,4,Website-ads,9
60,2017-05-26 10:20:18,4,Youtube,60
100,2018-04-22 15:01:20,2,Website-ads,47
42,2018-01-14 13:54:22,9,Twitter,45
100,2017-05-14 00:03:06,1,Twitter,35
14,2018-12-15 20:14:18,4,Website-ads,14
20,2018-04-22 01:21:01,4,E-mail,85
18,2018-07-22 01:41:24,4,Youtube,68
18,2018-07-22 01:41:24,4,Youtube,44
66,2018-10-08 23:54:40,1,Website-ads,81
66,2018-10-08 23:54:40,1,Website-ads,65
49,2018-05-13 10:13:51,2,Website-ads,95
43,2017-04-16 05:48:53,1,Facebook,8
29,2018-04-02 05:02:53,2,Website-ads,16
91,2018-10-18 06:58:23,7,Youtube,55
91,2018-10-18 06:58:23,7,Youtube,29
81,2018-06-18 03:00:58,7,Twitter,15
81,2018-06-18 03:00:58,7,Twitter,86
70,2018-04-12 13:21:13,5,Twitter,14
25,2018-12-03 10:20:59,1,E-mail,15
25,2018-12-03 10:20:59,1,E-mail,5
79,2018-01-28 01:14:23,4,E-mail,76
79,2018-01-28 01:14:23,4,E-mail,23
89,2017-10-20 16:29:32,2,Website-ads,57
99,2018-09-10 03:41:32,1,Youtube,88
75,2018-07-16 23:29:00,8,E-mail,41
75,2018-07-16 23:29:00,8,E-mail,38
6,2018-07-05 07:27:30,2,Twitter,46
90,2018-01-05 08:01:03,4,Facebook,75
90,2018-01-05 08:01:03,4,Facebook,82
4,2017-11-01 14:07:54,2,Facebook,9
7,2018-02-16 11:11:56,5,Website-ads,59
96,2018-03-12 15:06:51,1,Youtube,3
100,2018-05-31 12:30:27,1,Facebook,80
32,2018-10-01 10:54:51,1,E-mail,53
70,2017-05-24 16:43:33,4,E-mail,26
66,2018-04-06 14:09:38,3,Website-ads,34
66,2018-04-06 14:09:38,3,Website-ads,33
55,2018-03-17 11:25:18,4,Youtube,76
55,2018-03-17 11:25:18,4,Youtube,87
67,2017-07-08 18:05:42,4,Facebook,6
46,2018-09-07 21:12:36,4,Website-ads,61
45,2018-01-06 06:21:48,2,E-mail,53
60,2018-03-07 04:53:16,9,Facebook,46
60,2018-03-07 04:53:16,9,Facebook,98
4,2018-11-18 17:38:59,2,Website-ads,72
90,2017-11-02 19:54:01,2,E-mail,24
90,2017-11-02 19:54:01,2,E-mail,61
4,2017-08-22 09:57:39,2,Facebook,5
4,2017-08-22 09:57:39,2,Facebook,60
57,2018-01-22 14:29:10,2,Website-ads,34
47,2018-10-29 13:02:10,1,Facebook,50
36,2018-08-29 15:17:05,1,Twitter,100
36,2018-08-29 15:17:05,1,Twitter,97
93,2018-04-18 15:15:51,7,Website-ads,97
14,2018-09-15 16:09:38,2,Website-ads,30
14,2018-09-15 16:09:38,2,Website-ads,92
65,2018-12-30 08:45:56,2,Twitter,87
37,2018-11-15 09:55:05,1,Website-ads,39
37,2018-11-15 09:55:05,1,Website-ads,56
42,2018-06-10 00:33:49,2,Website-ads,48
42,2018-06-10 00:33:49,2,Website-ads,93
31,2018-03-23 09:03:08,2,Website-ads,45
63,2017-08-11 21:25:05,1,Website-ads,13
63,2017-08-11 21:25:05,1,Website-ads,53
84,2018-06-04 18:54:09,1,Website-ads,1
29,2017-11-23 02:57:04,2,E-mail,73
29,2017-11-23 02:57:04,2,E-mail,5
19,2018-06-30 12:29:41,7,Twitter,75
19,2018-06-30 12:29:41,7,Twitter,52
39,2018-11-27 20:28:50,1,Website-ads,4
39,2018-11-27 20:28:50,1,Website-ads,29
33,2018-04-18 04:29:22,1,Facebook,14
40,2017-07-07 05:17:59,1,E-mail,76
99,2017-10-07 16:29:59,1,Youtube,12
99,2017-10-07 16:29:59,1,Youtube,11
8,2018-01-05 13:00:33,2,Website-ads,74
8,2018-01-05 13:00:33,2,Website-ads,49
70,2018-03-02 17:25:50,9,Website-ads,84
19,2018-09-15 07:13:36,1,Facebook,79
19,2018-09-15 07:13:36,1,Facebook,14
62,2018-06-09 06:15:51,1,Facebook,2
62,2018-06-09 06:15:51,1,Facebook,48
23,2017-04-17 19:41:35,4,Website-ads,69
96,2017-08-20 01:18:58,1,Twitter,11
46,2018-03-19 00:57:33,2,Website-ads,45
51,2017-08-25 07:55:59,1,Facebook,7
51,2017-08-25 07:55:59,1,Facebook,21
67,2017-11-13 14:11:14,9,Website-ads,14
92,2018-03-22 23:36:08,1,Facebook,12
85,2018-09-02 19:39:27,8,Facebook,45
92,2018-03-15 21:12:17,1,E-mail,76
17,2017-03-21 20:16:38,1,Facebook,44
6,2018-08-25 08:06:14,4,Twitter,94
60,2017-04-25 01:35:39,9,Twitter,8
99,2017-08-04 12:42:09,6,Facebook,7
99,2017-08-04 12:42:09,6,Facebook,45
7,2018-03-08 20:12:46,1,Facebook,95
35,2018-12-05 03:08:26,2,Website-ads,34
84,2018-06-12 19:19:04,2,Twitter,46
84,2018-06-12 19:19:04,2,Twitter,59
27,2018-01-24 12:40:49,4,Facebook,22
36,2017-08-30 23:47:45,3,Website-ads,89
36,2017-08-30 23:47:45,3,Website-ads,5
49,2017-03-16 15:06:03,7,Youtube,24
7,2018-03-04 04:21:24,1,Twitter,63
44,2018-07-16 01:48:59,2,Facebook,28
27,2018-04-12 08:07:16,2,Facebook,11
30,2018-09-17 08:49:33,1,Facebook,18
30,2018-09-17 08:49:33,1,Facebook,20
82,2018-10-16 08:31:40,1,Twitter,20
98,2018-05-10 20:53:10,1,Website-ads,8
10,2018-08-27 14:27:12,4,E-mail,8
89,2017-10-09 03:41:35,3,Youtube,23
7,2017-04-01 10:22:54,9,Youtube,16
40,2018-01-20 06:23:28,9,Facebook,91
10,2018-06-11 10:04:13,1,E-mail,90
16,2018-04-13 03:30:49,2,Website-ads,77
51,2017-07-14 06:29:06,4,Youtube,95
23,2018-11-07 05:23:55,1,Twitter,44
100,2018-11-04 19:41:04,2,Twitter,8
19,2018-05-02 21:46:39,6,Website-ads,43
47,2017-07-01 07:11:48,2,E-mail,36
76,2018-11-04 11:48:37,9,Website-ads,89
76,2018-11-04 11:48:37,9,Website-ads,34
72,2018-04-26 00:58:31,2,Website-ads,84
35,2018-07-16 22:05:27,7,Facebook,63
49,2017-12-22 07:44:54,4,Youtube,76
57,2018-02-03 02:50:06,2,Website-ads,73
57,2018-02-03 02:50:06,2,Website-ads,24
34,2018-12-05 10:19:58,4,E-mail,47
5,2018-01-24 19:03:58,1,Website-ads,4
92,2017-10-05 14:31:13,2,E-mail,12
92,2017-10-05 14:31:13,2,E-mail,52
36,2017-01-19 12:35:16,7,E-mail,90
36,2017-01-19 12:35:16,7,E-mail,35
67,2018-02-03 15:57:13,2,Facebook,51
67,2018-02-03 15:57:13,2,Facebook,46
40,2017-06-08 06:53:35,9,Twitter,65
40,2017-06-08 06:53:35,9,Twitter,44
100,2018-09-19 00:53:05,3,Website-ads,30
67,2018-03-16 11:06:19,2,Facebook,78
90,2018-07-12 14:33:40,4,Youtube,15
90,2018-07-12 14:33:40,4,Youtube,20
45,2017-11-25 16:55:18,2,Website-ads,70
19,2018-10-26 11:39:56,9,Facebook,26
63,2018-06-26 11:23:07,4,Facebook,54
63,2018-06-26 11:23:07,4,Facebook,47
81,2018-07-27 07:47:29,4,Website-ads,86
6,2017-04-12 08:59:04,4,Youtube,42
8,2017-06-21 04:28:30,2,Twitter,53
8,2017-06-21 04:28:30,2,Twitter,1
57,2018-06-06 07:35:51,2,Website-ads,51
49,2017-05-27 15:28:35,4,Website-ads,12
27,2017-11-16 06:36:12,1,Facebook,67
82,2017-12-08 02:44:28,2,Website-ads,39
87,2018-10-10 17:17:17,2,Facebook,12
18,2018-08-31 13:24:25,9,Facebook,29
69,2017-05-31 00:26:18,1,Website-ads,12
79,2017-04-14 07:56:45,9,Facebook,10
79,2017-04-14 07:56:45,9,Facebook,97
47,2017-01-26 18:47:19,7,Facebook,67
47,2017-01-26 18:47:19,7,Facebook,28
2,2018-10-22 18:14:11,1,E-mail,1
96,2017-10-18 15:22:25,4,Twitter,80
97,2018-06-07 01:42:46,4,Website-ads,90
25,2017-12-28 11:54:47,6,Facebook,4
59,2018-05-12 17:47:50,5,E-mail,38
73,2018-05-31 22:36:09,1,E-mail,44
88,2018-07-26 11:52:08,7,Website-ads,41
96,2018-12-23 06:37:05,2,Website-ads,68
96,2018-12-23 06:37:05,2,Website-ads,6
69,2018-02-08 22:52:16,6,Facebook,52
35,2017-06-04 07:44:40,1,Website-ads,62
93,2018-01-15 02:43:04,2,Youtube,8
54,2017-12-24 08:08:42,1,Facebook,64
62,2018-11-12 08:56:36,4,Facebook,82
62,2018-11-12 08:56:36,4,Facebook,84
59,2018-08-11 23:17:30,2,Facebook,64
33,2018-12-05 08:50:23,9,E-mail,29
56,2018-10-30 08:31:07,6,Facebook,3
56,2018-10-30 08:31:07,6,Facebook,63
31,2017-12-30 12:42:56,4,Twitter,33
31,2017-12-30 12:42:56,4,Twitter,2
99,2017-02-22 05:44:04,1,Facebook,92
4,2018-04-06 10:29:13,1,Website-ads,2
8,2017-06-14 05:12:40,9,Twitter,89
1,2017-11-30 02:19:30,9,Facebook,38
1,2017-11-30 02:19:30,9,Facebook,27
70,2018-04-04 09:01:55,1,Website-ads,7
70,2018-04-04 09:01:55,1,Website-ads,43
46,2018-02-08 09:41:03,9,Twitter,10
48,2018-12-23 11:30:13,4,Website-ads,5
25,2017-02-02 15:17:45,6,Twitter,44
7,2018-07-23 08:25:47,6,Facebook,97
7,2018-07-23 08:25:47,6,Facebook,37
35,2017-11-01 04:50:02,6,Twitter,86
35,2017-11-01 04:50:02,6,Twitter,79
23,2017-07-07 12:51:01,1,Website-ads,57
61,2018-04-20 20:34:37,4,Twitter,51
54,2017-05-20 12:50:48,8,Twitter,19
54,2017-05-20 12:50:48,8,Twitter,41
42,2017-12-31 06:07:49,7,Twitter,68
21,2018-03-13 07:11:14,4,Website-ads,10
39,2017-03-23 05:41:07,1,Twitter,7
39,2017-03-23 05:41:07,1,Twitter,7
59,2017-11-25 17:34:24,9,Twitter,44
64,2018-11-11 02:56:37,4,Facebook,90
29,2018-03-02 15:19:18,9,Youtube,19
6,2018-01-22 00:30:46,7,E-mail,22
20,2018-05-22 02:25:57,3,Website-ads,12
20,2018-05-22 02:25:57,3,Website-ads,92
51,2018-08-05 13:36:37,9,Website-ads,49
26,2017-02-25 21:22:03,5,Twitter,41
37,2018-11-11 07:54:07,9,Youtube,99
78,2018-05-28 22:02:51,9,Youtube,32
12,2018-07-24 05:51:54,4,Youtube,17
54,2017-08-04 23:27:17,1,Facebook,51
43,2017-02-09 16:40:31,3,Facebook,21
87,2018-09-18 17:55:33,3,Website-ads,44
87,2018-09-18 17:55:33,3,Website-ads,79
60,2018-05-07 17:28:22,2,Facebook,43
79,2017-06-12 18:50:59,2,Youtube,69
70,2018-01-06 05:45:15,2,Twitter,31
70,2018-01-06 05:45:15,2,Twitter,67
65,2018-02-24 06:24:01,7,Twitter,89
69,2018-08-16 10:49:49,4,Website-ads,29
23,2017-07-29 01:10:57,3,Website-ads,6
37,2018-10-14 18:42:15,2,Twitter,33
37,2018-10-14 18:42:15,2,Twitter,12
85,2017-09-02 01:22:18,2,Twitter,15
73,2018-01-06 05:12:38,2,Facebook,42
73,2018-01-06 05:12:38,2,Facebook,97
37,2017-09-14 23:01:45,1,Website-ads,34
23,2018-06-28 07:35:28,2,Youtube,22
41,2017-02-15 03:07:53,9,Facebook,18
82,2018-07-31 12:53:12,9,Facebook,88
35,2017-01-05 16:06:42,1,Facebook,32
35,2017-01-05 16:06:42,1,Facebook,78
83,2018-02-14 22:33:12,6,Youtube,87
83,2018-02-14 22:33:12,6,Youtube,9
2,2018-08-30 23:35:59,4,Website-ads,71
2,2018-08-30 23:35:59,4,Website-ads,90
29,2018-07-07 02:54:48,4,Website-ads,82
29,2018-07-07 02:54:48,4,Website-ads,85
79,2017-02-08 00:41:45,5,Facebook,8
79,2017-02-08 00:41:45,5,Facebook,71
51,2018-03-14 22:00:12,1,Facebook,9
27,2018-02-01 12:01:01,4,Website-ads,90
47,2017-04-05 13:02:37,2,Website-ads,28
47,2017-04-05 13:02:37,2,Website-ads,26
78,2018-03-20 13:51:01,6,Website-ads,14
78,2018-03-20 13:51:01,6,Website-ads,61
86,2017-09-16 15:34:33,3,Website-ads,7
17,2018-09-04 18:51:11,7,Twitter,40
87,2017-05-18 17:33:25,2,Facebook,31
35,2017-01-15 16:18:47,9,Youtube,40
35,2017-01-15 16:18:47,9,Youtube,86
69,2017-08-05 11:15:09,7,E-mail,29
69,2017-08-05 11:15:09,7,E-mail,15
26,2017-08-09 03:11:27,2,Facebook,25
66,2018-02-08 10:50:19,4,Youtube,95
35,2018-06-22 03:21:27,7,Facebook,61
83,2018-11-06 06:17:28,4,Website-ads,6
83,2018-11-06 06:17:28,4,Website-ads,56
94,2018-02-11 08:29:06,1,Website-ads,61
49,2017-02-22 12:59:14,3,Facebook,7
37,2018-06-18 21:36:39,2,Website-ads,36
37,2018-06-18 21:36:39,2,Website-ads,15
14,2018-07-11 06:25:35,1,Website-ads,100
14,2018-07-11 06:25:35,1,Website-ads,50
40,2018-06-05 04:03:21,3,Website-ads,48
73,2017-08-19 03:15:57,1,Website-ads,34
73,2017-08-19 03:15:57,1,Website-ads,39
69,2017-04-24 22:32:51,7,Website-ads,21
92,2017-09-25 16:12:13,4,Facebook,28
92,2017-09-25 16:12:13,4,Facebook,24
93,2017-10-03 07:48:03,9,Youtube,90
