547,2016-01-30 14:51:11,6,Facebook,1575
2142,2017-08-29 00:21:04,9,Website-ads,2342
2089,2018-02-26 00:18:08,2,Website-ads,3107
1216,2016-01-30 00:42:01,4,E-mail,3543
1504,2017-10-07 15:20:25,4,Twitter,3732
1719,2017-09-16 06:07:23,5,Website-ads,83
2422,2018-03-14 05:21:36,1,Youtube,2906
143,2017-12-01 23:22:55,4,Facebook,692
1827,2016-07-17 00:51:00,3,Youtube,3212
1607,2018-04-24 05:53:36,7,Website-ads,2239
1702,2017-10-09 09:17:35,2,Website-ads,1015
1442,2018-03-01 09:53:47,4,E-mail,460
1480,2016-06-26 16:42:34,1,Facebook,2974
1103,2016-08-08 20:19:38,9,Youtube,531
157,2018-05-19 01:12:36,6,Website-ads,3419
778,2018-03-10 05:41:01,1,Facebook,612
1186,2016-09-07 04:00:05,4,Facebook,2101
1514,2017-06-23 00:23:15,6,Youtube,630
1210,2016-07-21 12:50:53,7,Website-ads,3681
1294,2017-10-21 06:05:27,9,Twitter,2708
2217,2018-04-15 08:22:15,9,Facebook,3454
2431,2017-01-19 16:52:55,4,Facebook,2049
2055,2017-09-02 01:43:55,6,Youtube,357
127,2017-02-06 23:34:11,2,Website-ads,1563
1817,2018-06-28 01:13:54,8,Twitter,2361
2831,2016-11-04 05:57:01,5,Website-ads,2154
1493,2018-03-26 23:37:39,6,Facebook,1147
2620,2016-10-28 06:57:07,6,Twitter,1254
1270,2016-02-09 00:04:49,7,Youtube,1626
683,2018-12-18 17:55:54,5,Twitter,955
2776,2017-12-29 04:33:58,4,Website-ads,3552
2036,2017-07-23 20:22:20,5,Website-ads,216
966,2017-12-15 21:43:52,5,Website-ads,1933
67,2016-09-03 20:42:56,3,Website-ads,405
225,2016-10-15 05:56:58,4,Website-ads,3543
2251,2016-09-06 17:18:21,2,E-mail,3580
92,2018-11-30 16:09:01,3,Facebook,288
2828,2017-04-01 07:33:56,8,Facebook,1092
2022,2017-04-21 07:20:57,6,Youtube,297
2894,2017-12-14 02:12:06,4,E-mail,1136
1669,2016-03-01 09:40:59,4,Website-ads,1506
584,2016-01-16 05:04:08,8,E-mail,74
382,2017-03-17 10:24:35,8,Facebook,3819
441,2016-01-17 17:03:29,8,Facebook,1460
1838,2016-02-14 03:51:38,5,Twitter,322
2997,2016-02-18 11:32:49,2,E-mail,1574
784,2018-01-31 11:49:36,9,Facebook,3510
1250,2017-05-16 17:02:47,4,E-mail,2945
605,2018-05-26 03:52:45,2,Website-ads,931
2917,2016-08-24 12:49:17,7,Facebook,819
532,2016-01-11 07:31:41,5,Twitter,2361
2853,2017-01-24 01:24:06,8,Website-ads,2623
2890,2017-10-07 03:25:05,4,Website-ads,176
2342,2018-09-03 21:07:18,1,Website-ads,3235
1775,2018-01-15 01:06:29,2,Facebook,2272
700,2016-07-10 17:12:12,8,Twitter,3030
2297,2016-12-04 16:15:52,3,Facebook,2404
1180,2018-12-13 08:30:35,7,Website-ads,3022
1525,2018-11-17 11:20:57,1,Twitter,1196
2451,2018-11-12 03:16:12,5,Facebook,592
732,2017-10-24 07:23:33,7,Website-ads,1668
2454,2016-03-09 18:17:48,6,Facebook,3106
2432,2018-05-14 12:40:50,6,Website-ads,3487
1,2018-01-08 12:49:36,4,Website-ads,900
2852,2018-06-17 00:59:37,9,Website-ads,781
2946,2017-05-14 17:34:19,1,Twitter,1926
2217,2016-03-02 12:05:49,6,Website-ads,2189
147,2017-05-04 08:56:47,8,Website-ads,623
1084,2016-10-18 18:42:56,2,Facebook,3551
1445,2017-07-31 03:15:32,5,Facebook,123
346,2017-12-11 01:33:36,8,E-mail,1489
2182,2017-11-22 01:22:25,1,Facebook,3637
58,2018-04-20 15:37:01,8,Website-ads,3248
1605,2017-10-03 16:32:07,7,Website-ads,1761
548,2018-05-19 01:45:52,6,Website-ads,2740
1202,2017-10-25 12:52:08,2,Twitter,165
2944,2018-12-07 03:40:40,1,Website-ads,1480
1899,2017-12-12 04:48:19,6,Website-ads,2724
1511,2018-06-20 08:17:17,3,Website-ads,1949
1042,2016-03-18 19:25:48,7,E-mail,1119
2537,2017-09-05 05:09:14,3,Facebook,2487
516,2018-03-15 10:12:40,9,Facebook,3835
1624,2016-11-26 13:11:39,8,Website-ads,3124
1061,2017-02-14 14:05:00,8,Website-ads,697
877,2017-07-26 05:27:54,9,Twitter,3316
1017,2016-12-27 20:33:18,3,E-mail,2543
777,2017-06-06 14:11:36,4,Website-ads,2493
1621,2016-03-17 21:49:55,1,Facebook,779
33,2018-07-11 03:55:04,8,Website-ads,661
1265,2017-12-08 11:27:11,1,Youtube,1919
1696,2017-10-15 21:33:11,1,Facebook,2594
2858,2018-02-04 10:33:43,7,E-mail,3853
2716,2018-11-23 07:21:33,5,Facebook,574
2704,2017-12-14 03:11:26,5,Website-ads,512
2096,2017-08-10 16:26:50,3,Youtube,1404
2819,2018-03-28 20:44:07,2,Twitter,2638
825,2017-02-07 00:32:07,3,Twitter,2743
105,2018-08-28 16:12:34,2,Facebook,3031
2170,2016-01-03 14:54:28,2,Twitter,3931
2789,2017-01-06 11:41:19,7,Twitter,3326
1785,2018-07-26 02:13:00,6,Youtube,2068
979,2016-08-09 12:15:56,7,Facebook,2277
562,2016-08-16 10:27:04,8,Youtube,1762
1886,2017-05-12 06:34:10,8,Youtube,1506
439,2018-03-31 11:29:28,8,Facebook,1811
1674,2017-05-21 09:09:39,2,Website-ads,914
2441,2017-04-03 04:49:37,5,Website-ads,254
2732,2016-08-25 05:09:46,7,Facebook,2964
316,2017-11-02 10:52:27,7,Website-ads,3182
1853,2018-06-08 06:15:27,4,Website-ads,321
2309,2018-08-09 23:52:07,6,Twitter,2464
705,2018-01-13 15:49:51,5,Website-ads,2838
2037,2016-11-30 16:28:29,5,Website-ads,2902
2590,2016-05-16 14:55:06,2,E-mail,3493
2088,2018-01-11 14:11:41,1,Facebook,2073
219,2016-07-15 08:32:13,2,Facebook,210
1736,2018-08-18 08:18:00,5,Facebook,579
1866,2018-09-29 20:29:55,9,Website-ads,935
2375,2016-02-13 21:10:34,5,Facebook,2254
271,2017-02-14 11:57:55,9,Facebook,2164
1837,2017-01-05 23:04:25,1,Twitter,3726
156,2018-02-06 10:23:09,6,Website-ads,2951
2155,2017-08-12 21:25:57,8,Website-ads,1650
1772,2016-11-11 03:12:10,4,Youtube,2239
1612,2016-01-05 23:36:30,9,E-mail,3800
2225,2018-06-30 03:22:08,5,Website-ads,530
766,2016-01-25 15:46:52,7,Website-ads,2034
2470,2016-11-18 10:48:26,3,Website-ads,2796
83,2017-01-16 20:43:16,3,Website-ads,3021
1697,2018-05-16 11:18:12,4,Website-ads,2476
115,2018-02-14 13:28:35,4,Facebook,3906
1612,2016-09-23 19:46:52,1,Facebook,3982
193,2017-09-22 00:36:41,7,Twitter,444
327,2017-03-17 01:23:23,4,Website-ads,3287
1676,2018-10-11 01:52:20,9,Website-ads,721
2521,2016-06-15 01:06:18,7,E-mail,3860
1587,2017-06-27 13:35:12,3,Youtube,3851
1703,2016-10-15 11:27:02,3,Website-ads,3722
2942,2017-01-08 18:04:52,4,Website-ads,3766
850,2017-10-06 21:48:22,9,Website-ads,1946
2048,2018-07-07 20:14:54,6,Website-ads,2485
1629,2017-08-22 08:54:54,7,Facebook,3442
2227,2017-10-16 12:55:06,5,Youtube,472
394,2018-11-09 14:57:29,7,Website-ads,2601
765,2018-06-17 03:21:30,4,Youtube,255
728,2017-07-11 03:04:11,3,Facebook,1093
360,2018-04-29 16:48:58,3,Website-ads,991
2099,2017-07-27 19:38:23,2,Facebook,3224
37,2016-08-28 10:24:28,5,Facebook,3379
507,2017-06-26 03:11:14,7,Youtube,231
78,2017-01-10 17:08:02,9,Facebook,3962
871,2016-02-09 23:31:40,7,Twitter,335
2126,2016-05-10 11:11:03,1,Website-ads,3267
1801,2018-09-23 00:13:38,1,Website-ads,2158
564,2017-04-01 08:57:39,7,Website-ads,1272
180,2016-04-12 09:13:47,2,Website-ads,1941
1561,2017-04-13 15:05:05,8,Twitter,1696
1630,2016-12-03 14:26:59,6,Website-ads,977
1863,2017-07-22 14:46:30,9,Facebook,3296
2906,2018-12-21 12:13:15,8,Youtube,2914
2230,2016-05-09 16:44:38,2,E-mail,2060
1197,2017-03-20 05:42:02,4,Website-ads,3938
819,2018-09-01 05:42:35,4,Website-ads,1970
1884,2018-10-18 00:26:46,8,E-mail,3437
20,2016-06-27 11:01:26,8,Facebook,1127
1395,2016-05-31 11:00:56,5,E-mail,112
2051,2017-01-19 09:24:23,8,Website-ads,89
1378,2018-06-08 11:52:57,2,Facebook,1703
2473,2017-08-28 15:47:12,5,Twitter,3624
981,2016-12-05 23:50:01,3,Facebook,1609
2070,2016-09-17 01:13:02,9,Website-ads,2669
154,2018-11-16 04:05:43,4,Twitter,693
2957,2017-04-02 02:53:34,9,Facebook,1779
587,2018-08-06 02:58:35,8,Youtube,2711
2463,2016-10-17 10:13:31,2,Facebook,3209
1764,2017-03-07 19:53:02,2,Website-ads,3291
1222,2016-05-04 14:56:42,5,Website-ads,1945
14,2018-07-25 00:59:29,5,Website-ads,2270
2159,2016-08-13 07:16:46,2,Twitter,3336
2756,2018-01-30 16:42:02,8,Website-ads,2873
2622,2018-11-19 15:18:25,3,E-mail,1543
2168,2018-02-28 13:38:53,4,Website-ads,3665
2150,2017-06-11 14:56:21,8,Twitter,140
1292,2017-07-20 23:54:19,3,Facebook,1414
688,2017-06-02 16:33:44,1,Facebook,2805
2389,2017-09-23 02:11:30,6,Website-ads,899
2394,2017-09-25 13:51:46,1,Twitter,3045
2794,2016-08-14 15:21:47,5,Website-ads,2504
2658,2018-04-27 00:02:40,3,Facebook,3680
953,2018-11-09 08:33:38,9,Website-ads,840
2775,2016-03-25 20:01:43,3,Facebook,1412
1752,2016-06-05 03:01:56,3,Facebook,1901
432,2018-03-15 09:51:13,2,Twitter,2025
672,2016-03-14 07:13:50,6,Website-ads,3815
815,2017-05-01 16:12:45,3,Website-ads,2773
2952,2017-02-16 01:47:37,8,Twitter,910
2294,2016-04-01 04:59:25,3,Website-ads,2980
2032,2017-02-22 19:21:00,2,Facebook,3009
1665,2016-11-08 09:11:49,2,Twitter,871
224,2016-03-09 22:59:53,7,Twitter,3130
2400,2018-01-08 22:01:05,1,Website-ads,2371
2627,2018-05-14 16:22:21,3,Youtube,3395
850,2016-01-04 04:37:48,1,Website-ads,935
1319,2017-11-18 07:43:48,5,Website-ads,3870
2518,2016-02-15 04:08:32,7,Facebook,910
2564,2017-10-11 17:26:41,3,Website-ads,704
2318,2016-10-25 22:00:07,6,Facebook,836
2427,2016-12-12 19:06:40,9,Website-ads,195
2131,2017-01-25 16:52:28,6,Twitter,3301
913,2016-02-07 17:25:11,8,Facebook,3523
912,2017-07-15 17:27:53,7,Facebook,3333
2420,2018-05-12 22:11:42,9,Facebook,3775
1925,2018-10-28 13:04:29,8,Website-ads,2760
2954,2017-10-11 21:01:16,2,E-mail,1283
2372,2018-01-18 14:58:00,8,E-mail,2310
1672,2017-05-25 07:27:17,8,Twitter,540
1997,2016-05-11 14:45:50,5,Website-ads,351
1436,2017-01-28 15:47:34,9,Youtube,2645
2067,2017-05-17 14:16:17,9,Website-ads,2627
274,2018-09-04 22:37:30,6,Website-ads,1339
1875,2016-08-31 05:32:57,2,Youtube,2582
255,2017-02-11 03:37:33,5,Facebook,3133
21,2017-03-15 18:42:58,4,E-mail,3864
1980,2018-05-18 17:36:03,9,Website-ads,343
2764,2016-08-02 13:01:16,8,Facebook,558
577,2016-12-22 03:54:43,3,Website-ads,238
1789,2016-01-12 08:02:34,4,Facebook,705
1383,2016-01-02 04:56:22,7,E-mail,1956
